car_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
8329, M4,2018,43500,Semi-Auto,2577,Petrol,150,34.0,3.0
8330, 2 Series,2015,18700,Semi-Auto,43617,Petrol,265,37.2,3.0
8331, X5,2015,26000,Automatic,52936,Diesel,205,47.1,3.0
8332, 7 Series,2017,34000,Semi-Auto,25000,Diesel,150,53.3,3.0
8333, 3 Series,2014,15000,Semi-Auto,56000,Diesel,150,55.4,2.0
8334, 3 Series,2017,18300,Semi-Auto,20000,Diesel,150,62.8,2.0
8335, 4 Series,2015,15990,Semi-Auto,87597,Diesel,160,51.4,3.0
8336, 3 Series,2013,9995,Manual,74449,Petrol,200,41.5,2.0
8337, X2,2019,23498,Semi-Auto,3241,Petrol,150,40.4,2.0
8338, 3 Series,2019,34450,Semi-Auto,3500,Diesel,145,45.6,3.0
8339, X7,2019,67400,Semi-Auto,5600,Diesel,150,33.6,3.0
8340, 7 Series,2019,47990,Semi-Auto,7780,Petrol,145,34.5,3.0
8341, X3,2020,35900,Semi-Auto,4500,Diesel,150,54.3,2.0
8342, 4 Series,2016,18498,Semi-Auto,24188,Diesel,145,55.4,3.0
8343, X1,2017,18998,Semi-Auto,26939,Diesel,145,65.7,2.0
8344, X1,2018,16995,Semi-Auto,17276,Petrol,150,46.3,1.5
8345, 3 Series,2017,20998,Semi-Auto,26252,Diesel,145,51.4,3.0
8346, 3 Series,2017,15998,Semi-Auto,19675,Petrol,125,51.4,2.0
8347, 1 Series,2019,29000,Semi-Auto,100,Diesel,150,48.7,2.0
8348, X5,2019,51000,Semi-Auto,6000,Diesel,150,37.7,3.0
8349, X5,2017,29945,Automatic,30207,Diesel,200,47.1,3.0
8350, 5 Series,2018,24595,Semi-Auto,28502,Diesel,145,65.7,2.0
8351, 5 Series,2014,13990,Semi-Auto,73837,Diesel,160,51.4,3.0
8352, 3 Series,2017,14990,Semi-Auto,48604,Diesel,30,67.3,2.0
8353, 5 Series,2017,22990,Semi-Auto,33492,Diesel,145,60.1,2.0
8354, 5 Series,2013,10495,Semi-Auto,83380,Diesel,125,57.6,2.0
8355, 4 Series,2018,22595,Semi-Auto,18937,Petrol,145,48.7,2.0
8356, 3 Series,2019,27995,Semi-Auto,2460,Diesel,145,53.3,2.0
8357, X1,2016,17298,Semi-Auto,48697,Diesel,125,57.6,2.0
8358, X1,2018,16995,Semi-Auto,17276,Petrol,150,46.3,1.5
8359, X1,2017,17995,Manual,23692,Diesel,125,58.9,2.0
8360, 5 Series,2017,21998,Semi-Auto,25260,Diesel,145,60.1,2.0
8361, X1,2017,16698,Semi-Auto,25291,Diesel,30,65.7,2.0
8362, 1 Series,2015,12298,Semi-Auto,37634,Diesel,30,64.2,2.0
8363, 1 Series,2017,13798,Manual,34446,Diesel,145,65.7,2.0
8364, 1 Series,2018,14000,Manual,19995,Petrol,145,37.7,1.5
8365, 4 Series,2018,24000,Manual,24848,Petrol,145,36.7,3.0
8366, M4,2020,50000,Semi-Auto,700,Petrol,145,34.0,3.0
8367, 4 Series,2018,21500,Semi-Auto,4038,Petrol,150,45.6,2.0
8368, 3 Series,2016,22000,Semi-Auto,31250,Diesel,165,51.4,3.0
8369, 5 Series,2015,16000,Semi-Auto,64194,Diesel,165,51.4,3.0
8370, 3 Series,2015,18500,Semi-Auto,38218,Diesel,165,51.4,3.0
8371, 3 Series,2019,28000,Automatic,6148,Diesel,145,52.3,2.0
8372, 3 Series,2018,27000,Automatic,13430,Diesel,145,49.6,3.0
8373, X3,2015,17000,Semi-Auto,35500,Diesel,200,47.9,3.0
8374, X3,2014,14495,Semi-Auto,56787,Diesel,150,54.3,2.0
8375, 1 Series,2016,16200,Semi-Auto,13369,Diesel,20,68.9,1.5
8376, 2 Series,2018,19000,Semi-Auto,3764,Petrol,145,53.3,1.5
8377, 4 Series,2017,17495,Manual,13471,Petrol,145,46.3,2.0
8378, i8,2016,48998,Automatic,10087,Hybrid,0,134.5,1.5
8379, X4,2018,36000,Semi-Auto,5000,Diesel,145,40.4,3.0
8380, M4,2020,43000,Semi-Auto,40,Petrol,145,34.0,3.0
8381, 3 Series,2020,40000,Semi-Auto,2000,Diesel,145,47.9,3.0
8382, 7 Series,2019,49000,Semi-Auto,7970,Diesel,145,44.8,3.0
8383, M2,2016,31000,Semi-Auto,14712,Petrol,260,35.8,3.0
8384, X7,2019,67000,Semi-Auto,4900,Diesel,145,33.6,3.0
8385, 5 Series,2018,30500,Semi-Auto,9671,Petrol,145,39.2,3.0
8386, 2 Series,2019,21500,Semi-Auto,2070,Petrol,145,40.9,1.5
8387, 3 Series,2016,19500,Semi-Auto,49104,Diesel,160,51.4,3.0
8388, 1 Series,2016,19000,Semi-Auto,42792,Petrol,200,39.8,3.0
8389, 2 Series,2019,30000,Semi-Auto,5555,Petrol,145,38.2,3.0
8390, 5 Series,2019,42500,Semi-Auto,3555,Diesel,145,51.4,3.0
8391, 3 Series,2016,22500,Semi-Auto,16890,Diesel,160,51.4,3.0
8392, 2 Series,2020,36000,Semi-Auto,5550,Petrol,145,36.2,2.0
8393, 3 Series,2018,25000,Semi-Auto,23555,Diesel,145,49.6,3.0
8394, 2 Series,2018,14998,Manual,2683,Petrol,145,44.1,1.5
8395, X1,2017,16998,Semi-Auto,46622,Diesel,125,57.6,2.0
8396, 3 Series,2016,13298,Semi-Auto,46392,Diesel,0,74.3,2.0
8397, 3 Series,2013,12298,Semi-Auto,73845,Diesel,145,54.3,3.0
8398, 5 Series,2018,23998,Semi-Auto,14052,Diesel,145,62.8,2.0
8399, 3 Series,2019,26498,Semi-Auto,21165,Diesel,145,48.7,2.0
8400, 4 Series,2019,21998,Semi-Auto,19856,Diesel,145,65.7,2.0
8401, 3 Series,2019,23298,Semi-Auto,11974,Diesel,145,54.3,2.0
8402, 1 Series,2015,13500,Manual,31652,Diesel,30,62.8,2.0
8403, 2 Series,2018,17500,Automatic,6079,Diesel,145,51.4,2.0
8404, 1 Series,2019,16600,Manual,7000,Diesel,145,68.9,2.0
8405, 2 Series,2016,16450,Semi-Auto,10250,Diesel,30,62.8,2.0
8406, X5,2019,49000,Semi-Auto,4860,Diesel,145,37.7,3.0
8407, X1,2019,25500,Automatic,2984,Diesel,145,60.1,2.0
8408, 3 Series,2016,14000,Manual,30679,Diesel,125,62.8,2.0
8409, 6 Series,2017,27500,Semi-Auto,21083,Diesel,145,51.4,3.0
8410, 1 Series,2017,13500,Manual,16423,Diesel,150,72.4,1.5
8411, 4 Series,2019,25000,Manual,4000,Diesel,150,55.4,2.0
8412, 3 Series,2019,32000,Semi-Auto,15114,Diesel,150,49.6,3.0
8413, 5 Series,2017,30000,Semi-Auto,9750,Diesel,150,56.5,3.0
8414, 5 Series,2017,21900,Semi-Auto,38649,Diesel,145,65.7,2.0
8415, 3 Series,2019,34900,Semi-Auto,4600,Diesel,145,49.6,2.0
8416, 1 Series,2019,22700,Semi-Auto,14822,Diesel,145,60.1,2.0
8417, X2,2018,23900,Semi-Auto,12887,Diesel,145,61.4,2.0
8418, 4 Series,2019,27450,Semi-Auto,8142,Diesel,145,52.3,3.0
8419, X5,2019,46600,Semi-Auto,9584,Diesel,145,37.7,3.0
8420, 4 Series,2019,26800,Semi-Auto,7667,Diesel,145,58.9,2.0
8421, 1 Series,2015,16450,Semi-Auto,25499,Diesel,125,60.1,2.0
8422, X1,2019,25000,Manual,3715,Diesel,145,68.9,2.0
8423, X2,2019,27000,Automatic,49,Diesel,145,50.4,2.0
8424, 3 Series,2019,32000,Automatic,5557,Diesel,145,49.6,2.0
8425, 2 Series,2019,21000,Semi-Auto,2380,Petrol,145,40.9,1.5
8426, 2 Series,2019,21000,Manual,3078,Petrol,145,39.8,1.5
8427, 2 Series,2019,21000,Manual,1251,Petrol,145,42.8,1.5
8428, 2 Series,2019,23500,Semi-Auto,2664,Petrol,145,50.4,2.0
8429, 2 Series,2019,20500,Manual,1612,Petrol,145,42.8,1.5
8430, 4 Series,2018,20500,Semi-Auto,6668,Diesel,145,65.7,2.0
8431, 2 Series,2019,20500,Automatic,6679,Petrol,145,47.9,2.0
8432, 2 Series,2019,20500,Automatic,1689,Petrol,145,50.4,2.0
8433, 5 Series,2017,24998,Semi-Auto,24769,Diesel,145,60.1,3.0
8434, 4 Series,2018,20990,Semi-Auto,26706,Diesel,150,58.9,2.0
8435, X3,2016,18990,Semi-Auto,12996,Diesel,150,54.3,2.0
8436, 2 Series,2019,19500,Manual,1501,Petrol,145,42.8,1.5
8437, 2 Series,2019,23500,Semi-Auto,2164,Diesel,145,49.6,2.0
8438, M4,2020,48000,Semi-Auto,30,Petrol,145,34.0,3.0
8439, 5 Series,2019,29500,Automatic,3388,Diesel,145,60.1,3.0
8440, 2 Series,2015,12000,Manual,28410,Petrol,30,57.6,1.5
8441, 2 Series,2019,24000,Automatic,477,Petrol,145,47.9,2.0
8442, 5 Series,2019,30000,Automatic,10654,Diesel,145,60.1,2.0
8443, X2,2019,29000,Automatic,2472,Diesel,145,48.7,2.0
8444, 4 Series,2019,25450,Semi-Auto,1000,Diesel,150,60.1,2.0
8445, X2,2018,24490,Semi-Auto,7100,Diesel,150,61.4,2.0
8446, X1,2014,12490,Semi-Auto,49400,Diesel,165,51.4,2.0
8447, 2 Series,2019,19750,Semi-Auto,9014,Diesel,145,49.6,2.0
8448, 5 Series,2017,21900,Semi-Auto,23291,Diesel,145,65.7,2.0
8449, X1,2018,21500,Semi-Auto,12710,Petrol,145,44.8,2.0
8450, 3 Series,2018,27500,Semi-Auto,9329,Diesel,145,51.4,3.0
8451, X5,2018,34756,Automatic,20630,Diesel,145,47.1,3.0
8452, 1 Series,2017,21514,Semi-Auto,15907,Petrol,150,39.8,3.0
8453, X1,2016,18998,Semi-Auto,24347,Diesel,150,55.4,2.0
8454, 1 Series,2019,22000,Manual,2574,Petrol,145,44.1,1.5
8455, 1 Series,2019,21000,Manual,1906,Petrol,145,44.1,1.5
8456, 3 Series,2019,31000,Semi-Auto,1397,Diesel,145,50.4,2.0
8457, X5,2014,25000,Automatic,38389,Diesel,200,47.1,3.0
8458, 5 Series,2018,23500,Semi-Auto,23650,Diesel,145,53.3,3.0
8459, 1 Series,2013,10500,Manual,48255,Diesel,30,62.8,2.0
8460, 3 Series,2013,15000,Semi-Auto,21940,Diesel,125,58.9,2.0
8461, X4,2020,43000,Semi-Auto,857,Diesel,145,40.9,3.0
8462, 3 Series,2018,17998,Semi-Auto,19950,Diesel,145,65.7,2.0
8463, 1 Series,2016,15498,Semi-Auto,15621,Diesel,30,65.7,2.0
8464, 1 Series,2019,29398,Semi-Auto,9983,Petrol,145,39.8,3.0
8465, 3 Series,2013,10420,Manual,53352,Petrol,200,43.5,2.0
8466, 2 Series,2016,17998,Semi-Auto,28099,Diesel,145,55.4,2.0
8467, X1,2016,18998,Semi-Auto,20874,Diesel,150,55.4,2.0
8468, 1 Series,2016,14398,Semi-Auto,21037,Diesel,20,68.9,1.5
8469, 1 Series,2017,18998,Manual,17888,Petrol,260,36.2,3.0
8470, 5 Series,2019,26498,Semi-Auto,16466,Diesel,145,60.1,2.0
8471, 3 Series,2015,12998,Semi-Auto,25243,Diesel,30,62.8,2.0
8472, X1,2016,15998,Manual,45484,Diesel,125,58.9,2.0
8473, 3 Series,2019,27998,Semi-Auto,9624,Diesel,150,52.3,2.0
8474, 1 Series,2016,14998,Manual,23879,Diesel,30,62.8,2.0
8475, X1,2017,19998,Semi-Auto,17922,Diesel,145,55.4,2.0
8476, 1 Series,2015,13998,Semi-Auto,38279,Diesel,125,60.1,2.0
8477, 3 Series,2015,11998,Manual,40325,Petrol,125,52.3,1.5
8478, 5 Series,2017,21498,Semi-Auto,34296,Diesel,145,65.7,2.0
8479, 3 Series,2017,19698,Semi-Auto,44075,Diesel,145,51.4,3.0
8480, 3 Series,2017,21498,Semi-Auto,13102,Diesel,145,51.4,3.0
8481, 3 Series,2016,11998,Manual,49669,Diesel,30,67.3,2.0
8482, 3 Series,2017,20498,Semi-Auto,7926,Diesel,145,56.5,3.0
8483, 3 Series,2017,18298,Semi-Auto,33384,Hybrid,0,134.5,2.0
8484, 3 Series,2016,13998,Semi-Auto,38417,Diesel,30,67.3,2.0
8485, 1 Series,2019,19298,Semi-Auto,10040,Diesel,145,67.3,2.0
8486, 3 Series,2019,26498,Semi-Auto,13579,Diesel,145,48.7,2.0
8487, 3 Series,2013,10998,Semi-Auto,74712,Petrol,205,42.8,2.0
8488, 3 Series,2013,10998,Manual,72315,Diesel,30,61.4,2.0
8489, 3 Series,2013,10998,Manual,44602,Diesel,30,61.4,2.0
8490, X5,2013,16498,Automatic,56003,Diesel,300,38.2,3.0
8491, 5 Series,2015,13498,Semi-Auto,88333,Diesel,30,62.8,2.0
8492, 1 Series,2019,21998,Semi-Auto,4061,Petrol,145,54.3,1.5
8493, 2 Series,2017,17998,Semi-Auto,27997,Diesel,145,57.6,2.0
8494, 1 Series,2013,7998,Manual,74772,Diesel,30,65.7,2.0
8495, X5,2019,45995,Semi-Auto,16644,Diesel,150,37.7,3.0
8496, X1,2016,19498,Semi-Auto,19850,Diesel,145,55.4,2.0
8497, 4 Series,2018,21498,Semi-Auto,8441,Petrol,150,48.7,2.0
8498, 1 Series,2013,8298,Manual,60741,Diesel,30,65.7,2.0
8499, 3 Series,2019,23498,Semi-Auto,10629,Diesel,145,57.7,2.0
8500, 3 Series,2016,13798,Semi-Auto,46673,Diesel,0,74.3,2.0
8501, 1 Series,2014,16998,Semi-Auto,30954,Petrol,235,37.7,3.0
8502, 1 Series,2015,12498,Semi-Auto,14501,Diesel,0,78.5,1.5
8503, 1 Series,2018,17498,Manual,10374,Diesel,145,49.6,2.0
8504, 1 Series,2016,14498,Manual,24382,Diesel,20,70.6,1.5
8505, 3 Series,2017,18998,Semi-Auto,28332,Hybrid,0,134.5,2.0
8506, 3 Series,2019,20498,Semi-Auto,6160,Petrol,150,44.8,2.0
8507, 3 Series,2019,23298,Semi-Auto,11326,Diesel,145,54.3,2.0
8508, 3 Series,2017,21998,Semi-Auto,21784,Diesel,145,56.5,3.0
8509, 1 Series,2013,6998,Manual,73603,Diesel,30,62.8,2.0
8510, 3 Series,2016,11298,Manual,64308,Diesel,20,68.9,2.0
8511, X1,2016,19498,Semi-Auto,20153,Diesel,145,55.4,2.0
8512, 3 Series,2017,19498,Semi-Auto,56785,Diesel,145,51.4,3.0
8513, 5 Series,2014,18750,Semi-Auto,34219,Diesel,200,47.9,3.0
8514, X3,2014,15795,Semi-Auto,63000,Diesel,145,54.3,2.0
8515, 3 Series,2015,13995,Semi-Auto,46316,Petrol,160,46.3,2.0
8516, X1,2017,17998,Semi-Auto,33534,Diesel,150,55.4,2.0
8517, 3 Series,2016,16295,Manual,16604,Diesel,30,64.2,2.0
8518, 3 Series,2017,17695,Semi-Auto,24909,Diesel,145,62.8,2.0
8519, 1 Series,2018,16998,Manual,19154,Diesel,150,49.6,2.0
8520, 2 Series,2020,30000,Semi-Auto,914,Petrol,145,42.2,1.5
8521, 8 Series,2020,63000,Semi-Auto,3000,Diesel,145,40.4,3.0
8522, X3,2013,14000,Semi-Auto,47111,Diesel,160,50.4,2.0
8523, X3,2016,21000,Semi-Auto,24002,Diesel,145,54.3,2.0
8524, 1 Series,2020,22000,Manual,2000,Petrol,145,44.1,1.5
8525, 1 Series,2014,15000,Semi-Auto,38689,Petrol,235,37.7,3.0
8526, X4,2020,45500,Semi-Auto,1608,Petrol,145,26.9,3.0
8527, 3 Series,2015,16998,Semi-Auto,31915,Diesel,145,53.3,3.0
8528, 4 Series,2017,19498,Semi-Auto,28912,Diesel,145,65.7,2.0
8529, 5 Series,2017,20998,Semi-Auto,21068,Diesel,145,62.8,2.0
8530, 3 Series,2017,17998,Semi-Auto,34118,Diesel,150,60.1,2.0
8531, 3 Series,2016,17498,Semi-Auto,27146,Diesel,150,56.5,3.0
8532, 4 Series,2017,17410,Automatic,37842,Diesel,145,65.7,2.0
8533, 2 Series,2016,18498,Semi-Auto,18245,Diesel,145,55.4,2.0
8534, 3 Series,2018,22998,Semi-Auto,16360,Diesel,145,57.7,2.0
8535, 3 Series,2019,26698,Semi-Auto,8273,Diesel,145,48.7,2.0
8536, 4 Series,2016,14998,Manual,24711,Petrol,160,46.3,2.0
8537, 3 Series,2016,14995,Manual,43400,Diesel,125,58.9,2.0
8538, 3 Series,2019,23498,Semi-Auto,7516,Diesel,145,54.3,2.0
8539, 4 Series,2019,21998,Semi-Auto,17740,Diesel,145,65.7,2.0
8540, 3 Series,2019,27298,Semi-Auto,8319,Diesel,145,48.7,2.0
8541, 3 Series,2019,26498,Semi-Auto,18526,Diesel,145,48.7,2.0
8542, X5,2016,24998,Automatic,83269,Diesel,200,47.1,3.0
8543, 1 Series,2019,14698,Manual,14847,Diesel,150,72.4,1.5
8544, X1,2017,17998,Automatic,33358,Diesel,125,60.1,2.0
8545, 1 Series,2018,17498,Semi-Auto,17063,Petrol,145,36.7,2.0
8546, 1 Series,2013,8998,Manual,34750,Diesel,30,65.7,2.0
8547, X5,2014,27995,Automatic,43946,Diesel,265,42.2,3.0
8548, X1,2016,19998,Semi-Auto,21621,Diesel,145,55.4,2.0
8549, 5 Series,2018,27498,Semi-Auto,13197,Hybrid,140,156.9,2.0
8550, 3 Series,2015,12498,Semi-Auto,87795,Diesel,125,60.1,2.0
8551, 1 Series,2016,13998,Semi-Auto,50525,Diesel,30,65.7,2.0
8552, 1 Series,2016,13498,Semi-Auto,42001,Diesel,20,68.9,1.5
8553, 1 Series,2014,11998,Manual,20990,Diesel,30,64.2,2.0
8554, 1 Series,2014,10998,Automatic,56379,Petrol,145,48.7,1.6
8555, 3 Series,2015,12498,Manual,50730,Diesel,20,68.9,2.0
8556, X1,2016,17698,Manual,29018,Diesel,125,58.9,2.0
8557, 3 Series,2013,9998,Semi-Auto,46121,Diesel,30,62.8,2.0
8558, 4 Series,2017,19498,Semi-Auto,16463,Diesel,145,65.7,2.0
8559, 3 Series,2016,17498,Semi-Auto,39239,Hybrid,0,134.5,2.0
8560, 5 Series,2018,24498,Semi-Auto,15032,Diesel,145,68.9,2.0
8561, X1,2016,18498,Semi-Auto,28813,Diesel,145,55.4,2.0
8562, 3 Series,2019,22998,Semi-Auto,6394,Diesel,150,54.3,2.0
8563, X5,2019,58898,Semi-Auto,100,Diesel,150,37.7,3.0
8564, 3 Series,2017,20998,Semi-Auto,14997,Diesel,145,51.4,3.0
8565, 2 Series,2016,15498,Semi-Auto,14313,Petrol,125,51.4,1.5
8566, 5 Series,2014,9998,Semi-Auto,82681,Diesel,30,62.8,2.0
8567, 1 Series,2017,12498,Manual,37919,Diesel,20,72.4,1.5
8568, 1 Series,2016,12498,Manual,38276,Diesel,20,70.6,1.5
8569, 3 Series,2017,14498,Manual,21105,Petrol,150,48.7,2.0
8570, 3 Series,2019,27498,Semi-Auto,9091,Diesel,150,52.3,2.0
8571, 2 Series,2017,16498,Semi-Auto,25405,Diesel,150,64.2,2.0
8572, 1 Series,2017,21498,Semi-Auto,23699,Petrol,200,39.8,3.0
8573, 3 Series,2019,21998,Semi-Auto,7237,Diesel,145,60.1,2.0
8574, 3 Series,2019,26998,Semi-Auto,15002,Diesel,145,48.7,2.0
8575, 5 Series,2018,25998,Semi-Auto,19479,Diesel,145,46.3,2.0
8576, 3 Series,2019,22898,Automatic,12249,Diesel,145,62.8,2.0
8577, 1 Series,2019,17498,Automatic,10565,Diesel,145,72.4,1.5
8578, 3 Series,2018,20998,Semi-Auto,28180,Petrol,145,48.7,2.0
8579, 1 Series,2017,15498,Semi-Auto,40228,Diesel,125,60.1,2.0
8580, 5 Series,2015,11450,Manual,60529,Diesel,30,65.7,2.0
8581, X6,2016,30998,Semi-Auto,26782,Diesel,200,44.8,3.0
8582, X2,2019,21998,Manual,5687,Petrol,150,41.5,1.5
8583, 6 Series,2015,17498,Semi-Auto,51412,Diesel,160,49.6,3.0
8584, 3 Series,2016,18998,Semi-Auto,28762,Diesel,160,51.4,3.0
8585, 1 Series,2016,14998,Automatic,30300,Diesel,30,65.7,2.0
8586, i3,2017,19998,Automatic,41949,Hybrid,140,470.8,0.0
8587, 3 Series,2017,15998,Semi-Auto,16943,Petrol,150,51.4,2.0
8588, 3 Series,2017,14998,Manual,13309,Petrol,150,48.7,2.0
8589, 3 Series,2019,26498,Semi-Auto,7098,Petrol,150,41.5,2.0
8590, 4 Series,2019,31898,Semi-Auto,4125,Diesel,145,50.4,3.0
8591, M4,2016,29998,Semi-Auto,26363,Petrol,305,34.0,3.0
8592, 2 Series,2016,19999,Semi-Auto,29139,Petrol,205,39.8,3.0
8593, 3 Series,2016,17998,Semi-Auto,44888,Diesel,160,51.4,3.0
8594, 3 Series,2016,18998,Semi-Auto,19125,Diesel,150,53.3,3.0
8595, 2 Series,2017,15998,Manual,12248,Petrol,125,53.3,1.5
8596, 2 Series,2015,9698,Manual,60891,Diesel,20,68.9,2.0
8597, 2 Series,2018,18498,Semi-Auto,7202,Petrol,145,38.2,2.0
8598, 5 Series,2017,22498,Semi-Auto,19864,Diesel,145,65.7,2.0
8599, 3 Series,2016,14498,Semi-Auto,58872,Diesel,30,67.3,2.0
8600, X1,2017,19862,Semi-Auto,11000,Diesel,150,55.4,2.0
8601, X7,2019,68898,Automatic,5203,Petrol,145,24.8,3.0
8602, 5 Series,2016,19998,Semi-Auto,16555,Diesel,160,51.4,2.0
8603, 3 Series,2017,22998,Semi-Auto,19505,Diesel,145,51.4,3.0
8604, X3,2019,35998,Semi-Auto,2451,Diesel,145,54.3,2.0
8605, 7 Series,2019,48898,Semi-Auto,17501,Diesel,145,41.5,3.0
8606, X2,2019,24998,Manual,4174,Diesel,145,48.7,2.0
8607, 5 Series,2019,26898,Semi-Auto,4917,Diesel,145,65.7,2.0
8608, 1 Series,2019,21898,Manual,4100,Petrol,150,41.5,1.5
8609, 4 Series,2016,18500,Semi-Auto,22566,Diesel,145,55.4,3.0
8610, 1 Series,2015,16314,Manual,17846,Petrol,300,35.3,3.0
8611, 3 Series,2019,29998,Semi-Auto,10171,Petrol,145,41.5,2.0
8612, 5 Series,2017,25498,Semi-Auto,20279,Hybrid,135,156.9,2.0
8613, X5,2016,35498,Automatic,14626,Diesel,235,42.8,3.0
8614, 3 Series,2019,27498,Semi-Auto,14793,Diesel,145,48.7,2.0
8615, X1,2016,18998,Semi-Auto,20259,Diesel,145,55.4,2.0
8616, 3 Series,2017,21898,Semi-Auto,10305,Diesel,145,56.5,3.0
8617, 1 Series,2016,12498,Manual,22103,Diesel,20,72.4,1.5
8618, 3 Series,2016,16998,Semi-Auto,44600,Diesel,145,56.5,3.0
8619, X1,2017,21498,Semi-Auto,19682,Petrol,160,44.8,2.0
8620, 1 Series,2017,13998,Manual,33094,Diesel,20,72.4,1.5
8621, 3 Series,2019,35998,Semi-Auto,9632,Diesel,145,49.6,2.0
8622, 3 Series,2016,12950,Semi-Auto,44635,Diesel,0,74.3,2.0
8623, 3 Series,2017,15127,Semi-Auto,26630,Petrol,125,51.4,2.0
8624, 3 Series,2014,11470,Semi-Auto,49500,Diesel,30,62.8,2.0
8625, 4 Series,2014,13991,Manual,22908,Diesel,125,58.9,2.0
8626, 3 Series,2016,19298,Semi-Auto,32382,Diesel,200,49.6,3.0
8627, 4 Series,2019,21998,Semi-Auto,16616,Diesel,145,65.7,2.0
8628, 3 Series,2016,18998,Automatic,24709,Diesel,145,53.3,3.0
8629, 4 Series,2016,18498,Semi-Auto,36435,Diesel,165,52.3,3.0
8630, 3 Series,2016,13798,Semi-Auto,34860,Petrol,125,54.3,1.5
8631, 5 Series,2016,17998,Automatic,28695,Diesel,145,53.3,3.0
8632, X1,2016,19998,Automatic,13085,Diesel,145,55.4,2.0
8633, 3 Series,2018,19998,Semi-Auto,16159,Petrol,145,48.7,2.0
8634, 4 Series,2017,17998,Automatic,43111,Diesel,145,65.7,2.0
8635, 4 Series,2017,21998,Automatic,13941,Petrol,145,48.7,2.0
8636, 4 Series,2017,19998,Semi-Auto,13273,Diesel,145,65.7,2.0
8637, 5 Series,2018,25998,Semi-Auto,24141,Hybrid,140,156.9,2.0
8638, X4,2019,33998,Semi-Auto,9064,Diesel,150,42.8,2.0
8639, 5 Series,2018,28998,Semi-Auto,26471,Petrol,150,39.2,3.0
8640, 5 Series,2019,27898,Semi-Auto,11871,Diesel,150,62.8,2.0
8641, 5 Series,2017,22998,Semi-Auto,20033,Diesel,150,65.7,2.0
8642, 1 Series,2020,29998,Semi-Auto,934,Diesel,150,48.7,2.0
8643, 4 Series,2019,24998,Semi-Auto,3214,Diesel,150,65.7,2.0
8644, 3 Series,2019,21998,Semi-Auto,11300,Diesel,150,55.4,2.0
8645, 4 Series,2018,20998,Semi-Auto,23358,Diesel,145,65.7,2.0
8646, 3 Series,2016,13998,Semi-Auto,66362,Diesel,30,62.8,2.0
8647, 4 Series,2018,21998,Semi-Auto,15600,Diesel,145,65.7,2.0
8648, 3 Series,2018,16291,Semi-Auto,25329,Petrol,145,51.4,1.5
8649, 3 Series,2014,11891,Semi-Auto,54335,Diesel,30,62.8,2.0
8650, 1 Series,2015,10991,Semi-Auto,45000,Diesel,20,72.4,1.5
8651, 3 Series,2017,17498,Automatic,58080,Hybrid,0,134.5,2.0
8652, 4 Series,2017,19998,Semi-Auto,8333,Petrol,145,48.7,2.0
8653, 5 Series,2016,17498,Semi-Auto,19218,Diesel,30,62.8,2.0
8654, X1,2016,18797,Automatic,13505,Diesel,125,57.6,2.0
8655, 3 Series,2016,16747,Semi-Auto,25513,Diesel,145,56.5,3.0
8656, 3 Series,2017,19047,Automatic,16844,Diesel,145,56.5,3.0
8657, 3 Series,2017,14050,Manual,20829,Petrol,145,48.7,2.0
8658, 5 Series,2016,13991,Semi-Auto,44002,Diesel,20,68.9,2.0
8659, 1 Series,2016,14991,Manual,7000,Diesel,30,65.7,2.0
8660, 1 Series,2016,13491,Manual,24000,Diesel,30,65.7,2.0
8661, 1 Series,2017,12491,Manual,19167,Diesel,20,68.9,2.0
8662, 2 Series,2015,11679,Manual,46200,Petrol,30,54.3,1.5
8663, 3 Series,2013,10170,Manual,49102,Diesel,125,57.6,2.0
8664, 2 Series,2017,15750,Semi-Auto,18652,Diesel,145,65.7,2.0
8665, 1 Series,2016,13895,Semi-Auto,31453,Diesel,20,67.3,2.0
8666, 1 Series,2018,13295,Manual,18712,Diesel,145,50.4,2.0
8667, 5 Series,2015,17000,Semi-Auto,40750,Diesel,160,50.4,3.0
8668, 3 Series,2015,13000,Manual,61443,Petrol,200,39.8,2.0
8669, 2 Series,2018,16998,Manual,5898,Petrol,145,42.2,1.5
8670, 2 Series,2015,18998,Semi-Auto,24859,Petrol,260,37.2,3.0
8671, 2 Series,2019,16998,Manual,3935,Petrol,150,40.9,1.5
8672, 3 Series,2017,18995,Semi-Auto,23505,Diesel,145,64.2,2.0
8673, 2 Series,2014,11999,Manual,31289,Diesel,30,62.8,2.0
8674, 2 Series,2014,11999,Manual,31289,Diesel,30,62.8,2.0
8675, 2 Series,2018,17498,Semi-Auto,5346,Petrol,145,39.8,1.5
8676, X1,2017,18998,Semi-Auto,32217,Diesel,145,55.4,2.0
8677, 3 Series,2014,12998,Manual,31826,Diesel,125,57.6,2.0
8678, X4,2016,20998,Semi-Auto,62862,Diesel,205,47.9,3.0
8679, 3 Series,2017,14498,Semi-Auto,38328,Petrol,150,51.4,2.0
8680, 5 Series,2018,25998,Semi-Auto,30810,Diesel,150,60.1,3.0
8681, 1 Series,2019,19498,Semi-Auto,9739,Diesel,145,67.3,2.0
8682, X1,2017,18998,Semi-Auto,28686,Diesel,125,57.6,2.0
8683, 2 Series,2018,14998,Manual,20001,Petrol,150,50.4,1.5
